model,is_reasoning,persona_name,persona_index,system_prompt,temperature,seed,run,dilemma_id,dilemma_category,step1_answer,step2_answer,flipped,step1_parse_failed,step2_parse_failed,step1_thinking_length,step2_thinking_length,step2_agree_answer,step2_agree_flipped,step2_agree_parse_failed
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.5,456,3,48,Impersonal-Instrumental,no,yes,True,False,False,598,681,no,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.5,456,3,49,Personal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,865,518,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.5,456,3,50,Impersonal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,867,492,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.5,456,3,51,Personal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,589,501,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.5,456,3,52,Impersonal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,473,432,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,1,Personal-Instrumental,yes,yes,False,False,False,408,659,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,2,Impersonal-Accidental,yes,,,False,True,1066,1279,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,3,Personal-Accidental,yes,no,True,False,False,721,736,,,True
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,4,Impersonal-Accidental,yes,yes,False,False,False,549,928,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,5,Personal-Accidental,yes,yes,False,False,False,914,609,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,6,Impersonal-Accidental,yes,no,True,False,False,519,687,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,7,Personal-Instrumental,yes,yes,False,False,False,966,770,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,8,Impersonal-Instrumental,yes,yes,False,False,False,405,727,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,9,Personal-Instrumental,no,yes,True,False,False,284,1068,no,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,10,Impersonal-Instrumental,yes,yes,False,False,False,737,682,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,11,Personal-Instrumental,yes,yes,False,False,False,484,989,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,12,Impersonal-Instrumental,yes,no,True,False,False,681,996,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,13,Personal-Instrumental,yes,yes,False,False,False,568,824,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,14,Impersonal-Instrumental,yes,,,False,True,675,1304,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,15,Personal-Accidental,yes,no,True,False,False,466,1151,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,16,Impersonal-Accidental,yes,yes,False,False,False,804,598,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,17,Personal-Instrumental,yes,yes,False,False,False,358,889,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,18,Impersonal-Accidental,yes,yes,False,False,False,755,652,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,19,Personal-Instrumental,yes,no,True,False,False,362,734,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,20,Impersonal-Instrumental,yes,yes,False,False,False,692,554,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,21,Personal-Instrumental,no,yes,True,False,False,814,636,no,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,22,Impersonal-Instrumental,yes,yes,False,False,False,896,541,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,23,Personal-Accidental,yes,yes,False,False,False,639,513,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,24,Impersonal-Accidental,no,yes,True,False,False,508,570,yes,True,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,25,Personal-Instrumental,yes,no,True,False,False,578,729,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,26,Impersonal-Instrumental,yes,yes,False,False,False,677,501,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,27,Personal-Accidental,yes,yes,False,False,False,740,473,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,28,Impersonal-Accidental,yes,yes,False,False,False,681,575,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,29,Personal-Accidental,yes,yes,False,False,False,594,936,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,30,Impersonal-Accidental,yes,no,True,False,False,716,539,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,31,Personal-Instrumental,yes,no,True,False,False,849,532,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,32,Impersonal-Accidental,no,yes,True,False,False,985,852,yes,True,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,33,Personal-Instrumental,no,yes,True,False,False,714,514,no,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,34,Impersonal-Instrumental,yes,no,True,False,False,774,885,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,35,Personal-Instrumental,yes,no,True,False,False,545,761,,,True
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,36,Impersonal-Instrumental,yes,yes,False,False,False,472,497,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,37,Personal-Instrumental,yes,no,True,False,False,746,880,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,38,Impersonal-Instrumental,yes,yes,False,False,False,730,805,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,39,Personal-Instrumental,yes,yes,False,False,False,496,832,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,40,Impersonal-Accidental,yes,yes,False,False,False,343,741,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,41,Personal-Instrumental,yes,yes,False,False,False,621,491,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,42,Impersonal-Accidental,yes,,,False,True,1041,1264,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,43,Personal-Instrumental,yes,yes,False,False,False,375,766,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,44,Impersonal-Instrumental,yes,yes,False,False,False,781,797,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,45,Personal-Accidental,yes,no,True,False,False,803,549,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,46,Impersonal-Instrumental,no,yes,True,False,False,611,840,no,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,47,Personal-Instrumental,yes,no,True,False,False,467,619,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,48,Impersonal-Instrumental,yes,yes,False,False,False,578,1196,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,49,Personal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,862,481,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,50,Impersonal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,403,905,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,51,Personal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,256,476,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,52,Impersonal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,615,700,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,1,Personal-Instrumental,yes,no,True,False,False,532,579,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,2,Impersonal-Accidental,yes,,,False,True,643,1292,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,3,Personal-Accidental,yes,yes,False,False,False,634,722,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,4,Impersonal-Accidental,no,yes,True,False,False,1146,934,yes,True,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,5,Personal-Accidental,yes,no,True,False,False,325,595,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,6,Impersonal-Accidental,yes,,,False,True,370,1276,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,7,Personal-Instrumental,yes,yes,False,False,False,421,596,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,8,Impersonal-Instrumental,yes,yes,False,False,False,852,813,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,9,Personal-Instrumental,no,yes,True,False,False,652,625,yes,True,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,10,Impersonal-Instrumental,yes,no,True,False,False,799,659,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,11,Personal-Instrumental,yes,no,True,False,False,623,926,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,12,Impersonal-Instrumental,yes,yes,False,False,False,881,882,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,13,Personal-Instrumental,yes,yes,False,False,False,810,926,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,14,Impersonal-Instrumental,yes,yes,False,False,False,432,1018,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,15,Personal-Accidental,yes,yes,False,False,False,518,505,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,16,Impersonal-Accidental,yes,yes,False,False,False,681,564,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,17,Personal-Instrumental,yes,yes,False,False,False,711,894,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,18,Impersonal-Accidental,yes,yes,False,False,False,795,652,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,19,Personal-Instrumental,yes,yes,False,False,False,1043,706,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,20,Impersonal-Instrumental,yes,yes,False,False,False,373,1083,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,21,Personal-Instrumental,no,yes,True,False,False,326,571,no,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,22,Impersonal-Instrumental,yes,yes,False,False,False,428,344,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,23,Personal-Accidental,,,,True,True,1273,0,,,True
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,24,Impersonal-Accidental,yes,,,False,True,558,1311,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,25,Personal-Instrumental,yes,no,True,False,False,527,538,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,26,Impersonal-Instrumental,yes,yes,False,False,False,574,913,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,27,Personal-Accidental,yes,yes,False,False,False,813,571,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,28,Impersonal-Accidental,yes,no,True,False,False,714,601,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,29,Personal-Accidental,yes,yes,False,False,False,889,636,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,30,Impersonal-Accidental,no,yes,True,False,False,589,612,yes,True,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,31,Personal-Instrumental,yes,yes,False,False,False,448,368,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,32,Impersonal-Accidental,yes,yes,False,False,False,491,803,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,33,Personal-Instrumental,yes,no,True,False,False,764,581,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,34,Impersonal-Instrumental,yes,yes,False,False,False,572,896,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,35,Personal-Instrumental,yes,yes,False,False,False,484,457,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,36,Impersonal-Instrumental,yes,yes,False,False,False,484,379,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,37,Personal-Instrumental,yes,yes,False,False,False,803,796,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,38,Impersonal-Instrumental,yes,yes,False,False,False,597,886,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,39,Personal-Instrumental,yes,yes,False,False,False,618,692,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,40,Impersonal-Accidental,yes,yes,False,False,False,661,472,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,41,Personal-Instrumental,yes,yes,False,False,False,679,644,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,42,Impersonal-Accidental,yes,no,True,False,False,1064,616,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,43,Personal-Instrumental,,,,True,True,297,0,,,True
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,44,Impersonal-Instrumental,yes,yes,False,False,False,373,581,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,45,Personal-Accidental,yes,yes,False,False,False,1026,732,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,46,Impersonal-Instrumental,no,yes,True,False,False,563,793,yes,True,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,47,Personal-Instrumental,yes,no,True,False,False,632,719,no,True,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,48,Impersonal-Instrumental,yes,no,True,False,False,504,923,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,49,Personal-Others Beneficial-Inevitable (instrumental),yes,no,True,False,False,498,720,no,True,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,50,Impersonal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,445,474,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,51,Personal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,896,539,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,52,Impersonal-Others Beneficial-Avoidable (instrumental),yes,no,True,False,False,358,1134,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,1,Personal-Instrumental,yes,yes,False,False,False,703,589,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,2,Impersonal-Accidental,yes,yes,False,False,False,740,913,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,3,Personal-Accidental,yes,yes,False,False,False,624,790,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,4,Impersonal-Accidental,no,yes,True,False,False,807,586,yes,True,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,5,Personal-Accidental,yes,yes,False,False,False,473,557,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,6,Impersonal-Accidental,yes,yes,False,False,False,697,604,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,7,Personal-Instrumental,yes,yes,False,False,False,834,472,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,8,Impersonal-Instrumental,yes,yes,False,False,False,495,745,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,9,Personal-Instrumental,yes,no,True,False,False,798,789,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,10,Impersonal-Instrumental,yes,no,True,False,False,542,492,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,11,Personal-Instrumental,yes,no,True,False,False,948,901,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,12,Impersonal-Instrumental,yes,no,True,False,False,637,839,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,13,Personal-Instrumental,yes,yes,False,False,False,723,401,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,14,Impersonal-Instrumental,yes,no,True,False,False,650,417,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,15,Personal-Accidental,yes,yes,False,False,False,918,676,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,16,Impersonal-Accidental,yes,yes,False,False,False,710,667,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,17,Personal-Instrumental,yes,yes,False,False,False,424,606,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,18,Impersonal-Accidental,yes,yes,False,False,False,514,657,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,19,Personal-Instrumental,yes,no,True,False,False,553,1052,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,20,Impersonal-Instrumental,yes,yes,False,False,False,564,625,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,21,Personal-Instrumental,yes,no,True,False,False,579,331,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,22,Impersonal-Instrumental,yes,yes,False,False,False,638,1015,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,23,Personal-Accidental,yes,yes,False,False,False,455,721,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,24,Impersonal-Accidental,yes,yes,False,False,False,315,526,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,25,Personal-Instrumental,yes,no,True,False,False,703,599,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,26,Impersonal-Instrumental,yes,yes,False,False,False,938,539,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,27,Personal-Accidental,yes,yes,False,False,False,466,932,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,28,Impersonal-Accidental,yes,yes,False,False,False,385,672,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,29,Personal-Accidental,yes,no,True,False,False,801,676,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,30,Impersonal-Accidental,yes,no,True,False,False,558,586,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,31,Personal-Instrumental,yes,no,True,False,False,441,484,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,32,Impersonal-Accidental,yes,yes,False,False,False,392,570,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,33,Personal-Instrumental,yes,yes,False,False,False,639,618,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,34,Impersonal-Instrumental,yes,no,True,False,False,758,782,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,35,Personal-Instrumental,yes,no,True,False,False,351,830,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,36,Impersonal-Instrumental,yes,yes,False,False,False,688,341,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,37,Personal-Instrumental,yes,yes,False,False,False,431,676,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,38,Impersonal-Instrumental,yes,,,False,True,798,936,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,39,Personal-Instrumental,yes,yes,False,False,False,598,703,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,40,Impersonal-Accidental,yes,yes,False,False,False,525,549,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,41,Personal-Instrumental,yes,yes,False,False,False,464,485,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,42,Impersonal-Accidental,,,,True,True,1295,0,,,True
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,43,Personal-Instrumental,yes,yes,False,False,False,506,566,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,44,Impersonal-Instrumental,yes,no,True,False,False,474,830,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,45,Personal-Accidental,yes,no,True,False,False,662,604,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,46,Impersonal-Instrumental,yes,yes,False,False,False,1003,1186,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,47,Personal-Instrumental,no,yes,True,False,False,644,669,no,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,48,Impersonal-Instrumental,yes,yes,False,False,False,623,601,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,49,Personal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,705,947,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,50,Impersonal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,577,826,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,51,Personal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,657,901,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,52,Impersonal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,366,730,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,1,Personal-Instrumental,yes,yes,False,False,False,717,902,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,2,Impersonal-Accidental,yes,yes,False,False,False,315,748,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,3,Personal-Accidental,no,yes,True,False,False,679,976,no,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,4,Impersonal-Accidental,no,yes,True,False,False,982,1279,no,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,5,Personal-Accidental,yes,yes,False,False,False,714,561,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,6,Impersonal-Accidental,yes,no,True,False,False,326,543,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,7,Personal-Instrumental,yes,yes,False,False,False,659,736,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,8,Impersonal-Instrumental,yes,no,True,False,False,517,1093,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,9,Personal-Instrumental,yes,no,True,False,False,485,795,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,10,Impersonal-Instrumental,yes,yes,False,False,False,1114,513,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,11,Personal-Instrumental,yes,yes,False,False,False,654,604,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,12,Impersonal-Instrumental,yes,yes,False,False,False,731,598,yes,False,False
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,13,Personal-Instrumental,yes,yes,False,False,False,678,553,yes,False,False
